row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
3725,206349105,0.01,J,354.583046,-47.934052,13.297,1366.19239,9.886624,2.519902725,51010,2,2,4,0.9298317,0.971074,5421.55,4.39432,24.39349,0.2196
3726,206349440,0.01,J,354.607766,-49.648658,12.697,1327.370792,13.079056,7.370309637,3580,2,2,1,0.8114197,0.880495,5353.5,4.46246,9.23405,0.19218
3727,206349797,0.01,J,354.686376,-51.27634,13.181,1326.729135,13.610704,10.38115615,7770,2,2,1,0.92414206,0.878011,5120.75,4.46414,16.57014,0.17976
3728,206350373,0.01,J,354.829013,-53.67703,12.395,1326.401087,13.797657,8.560066403,6930,2,2,1,1.7045412,0.997062,5573,4.37386,21.15773,0.1909
3729,206350672,0.01,J,354.867152,-52.003671,13.232,1325.485582,0.31736,1.765917984,47990,2,2,1,1.1855875,0.97619,5381.6665,4.39029,48.38051,-0.06825
3730,206351751,0.01,J,355.012413,-49.389393,12.52,1325.469991,0.305703,1.628345372,53510,2,2,1,1.1695849,0.874144,5390,4.46673,39.31994,-0.4141
3731,206351845,0.01,J,355.006635,-49.996181,12.2,1326.018036,0.933297,2.26791171,840,2,2,1,1.1626871,0.976954,5475,4.38968,9.78136,0.30097
3732,206352079,0.01,J,355.006392,-51.399868,11.006,1330.180976,1.246595,2.453598143,560,2,2,1,11.983084,,4796.04,,10.49086,0.23277
3733,206352602,0.01,J,355.234524,-53.540944,12.841,1326.312847,13.816635,11.26111019,6500,2,2,1,1.1237895,1.0374,5928.75,4.34418,15.68895,0.16032
3734,206352903,0.01,J,355.120858,-51.755053,13.137,1326.767605,13.610704,8.215420934,6290,2,2,1,0.8566404,0.982527,5668.6665,4.38528,12.1814,0.15139
3735,206352989,0.01,J,355.186777,-51.327045,13.256,1327.190852,20.251014,16.50052621,11200,2,2,1,0.9964115,,5720.1,,17.68876,0.22596
3736,206353147,0.01,J,355.234366,-50.398884,9.975,1325.933377,1.126887,3.26707079,270,2,2,1,2.0141284,1.36679,6907.035,3.98,11.49539,0.28246
3737,206353405,0.01,J,355.088925,-48.901795,10.122,1326.456516,2.318798,9.942634816,2590,2,2,1,0.70946926,1.00357,5752.5,4.36882,11.83726,0.0185
3738,206354074,0.01,J,355.425956,-50.669025,13.436,1342.068305,2.409458,0.891692217,23960,2,2,1,1.2844523,0.82953,4913.3823,4.49381,8.21173,0.24371
3739,206354296,0.01,J,355.29661,-51.782887,13.06,1326.730555,13.629171,9.155531911,4630,2,2,1,3.2213533,0.825714,5027.5,4.49591,9.91389,0.1078
3740,206354625,0.01,J,355.391206,-53.537029,12.403,1325.724842,13.854748,5.988576276,8850,2,2,1,1.0090482,0.992812,5498.5,4.37718,16.79233,0.15098
3741,206354636,0.01,J,355.422123,-53.576248,12.909,1327.199515,20.291922,14.84394678,8060,2,2,1,0.6036678,,4867,,13.31697,0.19183
3742,206354896,0.01,J,355.753462,-48.963505,13.171,1326.379426,1.000107,5.628122145,12390,2,2,1,1.4174232,1.04323,5781,4.34028,8.27342,-0.15051
3743,206355152,0.01,J,355.767822,-50.248623,13.223,1325.691608,0.365675,4.63339479,2010,2,2,1,1.490916,1.55422,7622,4.16521,21.33479,-0.82515
3744,206355322,0.01,EB,355.657194,-51.197247,13.364,1325.680129,0.275926,1.66204578,3400,2,2,1,1.0505376,1.00987,5793,4.36401,21.69388,0.13909
3745,206355943,0.01,J,355.91756,-53.404945,10.196,1327.170758,4.27264,13.79823452,600,2,2,1,1.03575,1.07594,5733.25,4.46771,12.85892,0.22381
3746,206356168,0.01,J,355.977011,-52.247872,12.987,1326.640668,13.464751,3.700113575,5960,2,2,1,0.87516785,0.889042,5364,4.45655,10.67435,0.22249
3747,206356757,0.01,J,355.948313,-49.202831,12.545,1325.658662,16.713157,4.721132589,12200,2,2,1,0.72040606,,5028.1,,10.81,0.18157
3748,206357313,0.01,J,356.13152,-49.22924,13.469,1329.456197,8.356785,3.8488009,24760,2,2,1,0.6139453,,4787,,12.10388,0.16918
3749,206357317,0.01,J,356.01044,-49.263439,12.216,1326.752684,13.592287,6.739599586,8620,2,2,1,1.3890523,1.24112,6692,4.25162,17.14047,0.2335
3750,206357323,0.01,J,356.000603,-49.294393,11.707,1326.711196,13.610704,6.876127661,5100,2,2,1,0.5915886,,4063.45,,23.29535,0.27674
3751,206357546,0.01,J,356.153966,-50.486755,12.367,1325.559488,0.28296,0.866604614,950,2,2,1,2.3359752,0.875802,5349.3335,4.46563,11.85857,0.07799
3752,206358169,0.01,J,356.101042,-53.768078,13.331,1326.235715,1.055044,20.88227488,4550,2,2,1,0.77945703,0.815417,5344.3335,4.50144,56.72409,2.40956
3753,206358173,0.01,J,356.101895,-53.781844,13.34,1326.290179,1.054158,1.528866431,3200,2,2,1,0.77945703,0.873592,5344.3335,4.4671,11.97594,0.16501
3754,206360249,0.01,J,356.440471,-51.531339,13.066,1326.096347,1.031533,7.214129189,1830,2,2,1,1.4430972,0.942812,5464.5,4.41649,15.30974,0.08213
3755,206360331,0.01,J,356.361704,-51.980574,12.046,1325.851411,2.402543,4.587511706,1350,2,2,1,0.993961,1.12799,6651.6665,4.32196,8.352,0.24235
3756,206360336,0.01,J,356.384496,-51.993938,12.985,1325.913559,1.776313,6.275784882,4870,2,2,1,0.5998303,,4512.96,,9.63785,0.18057
3757,206360382,0.01,J,356.39293,-52.236206,12.944,1333.177063,1.340593,0.762529298,34950,2,2,1,0.90659153,0.919689,5337,4.4342,8.25786,0.18589
3758,206361964,0.01,J,356.83678,-48.275586,6.283,1356.514533,2.434569,6.811145,180,2,2,1,1.5983316,1.02323,5806,4.15429,11.12113,0.17531
3759,206363107,0.01,J,356.879046,-53.98455,12.992,1331.873405,2.959639,5.090105538,33170,2,2,1,0.70282483,,4847.6953,,14.17293,0.37503
3760,206363191,0.01,J,356.95518,-53.506332,13.466,1327.249619,0.998913,0.745109185,8420,2,2,1,2.372842,,5043.7803,,9.92864,0.18714
3761,206363214,0.01,J,356.992157,-53.410947,11.948,1325.728541,1.333298,9.022480898,7970,2,2,1,1.5128475,1.22936,7690.3335,4.25562,34.83012,-0.06897
3762,206363319,0.01,J,356.910197,-52.930107,10.67,1325.596325,1.160207,11.91235576,870,2,2,1,2.2900636,1.09127,6584.3335,3.82318,37.78544,-1.18014
3763,206363771,0.01,J,357.012835,-50.823498,12.291,1325.525355,0.3099,1.812915,17940,2,2,1,0.940029,0.901957,5359.25,4.44733,66.06777,-0.21776
3764,206363866,0.01,J,356.985183,-50.316135,12.573,1338.304277,16.466582,6.825068907,6210,2,2,1,1.0794028,1.47212,7284,4.18489,8.55369,0.2436
3765,206363960,0.01,J,357.076232,-49.815636,12.067,1357.8064,1.397282,1.446019196,5600,2,2,1,,,4184,,9.9288,0.2155
3766,206364666,0.01,J,357.180086,-49.585737,12.468,1354.321437,0.616717,4.431777699,13560,2,2,1,1.2656684,1.13775,6819.3335,4.29053,74.4879,-0.68739
3767,206364952,0.01,J,357.11709,-51.049538,8.916,1327.211431,1.402942,4.445530374,300,2,2,1,2.2337232,1.60599,7353.1274,4.06037,12.14153,0.23402
3768,206365459,0.01,J,357.123815,-53.554461,13.285,1327.210083,0.548762,0.409595957,9360,2,2,1,1.0341,0.969274,5622.75,4.39575,11.024,0.17225
3769,206366293,0.01,J,357.397629,-50.26136,10.073,1331.078155,6.065775,13.25056417,240,2,2,1,2.7361398,1.62003,7756,4.15122,9.83987,0.19544
3770,206366326,0.01,J,357.364135,-50.062859,13.369,1326.767229,0.16663,0.035792124,16150,2,2,1,0.9587688,0.982022,5853.5,4.38568,10.08266,0.17254
3771,206382791,0.01,J,357.425241,-48.766562,11.408,1354.437966,0.368627,2.492832715,960,2,2,1,1.346706,0.994812,5485,4.10756,24.61187,-0.36928
3772,206383425,0.01,J,357.581709,-50.215645,12.912,1327.221594,1.000107,0.727517836,13520,2,2,1,1.0249487,,5377.5,,11.53047,0.19661
3773,206502709,0.01,J,15.995747,-54.215882,13.095,1366.433388,0.166798,0.164129232,10730,2,2,1,1.3688504,1.00182,5498.75,4.37017,13.18344,0.2111
3774,206606461,0.01,J,341.303162,-30.39032,12.328,1354.254788,0.119487,0.262938313,1280,2,1,1,1.1760429,1.01778,5669.25,4.3581,8.01588,0.21094
3775,206613600,0.01,J,341.570997,-32.202745,12.562,1367.226973,13.959016,13.63516683,8650,2,1,1,0.81866443,,4998.3335,,14.0452,0.25137
3776,206613757,0.01,J,341.5248,-31.6515,13.222,1356.379718,2.978323,14.96071209,5270,2,1,1,0.34,0.341,3408,4.90822,9.60177,0.08022
3777,206614902,0.01,J,341.788881,-32.675438,6.897,1356.298488,2.462967,5.335377634,210,2,1,1,0.87214124,0.965142,5516,,9.12128,0.20866
3778,206620385,0.01,J,342.009035,-33.072273,13.188,1354.215768,0.14171,0.033738317,37200,2,1,1,0.5278307,0.616799,4052.6367,4.62572,13.61862,0.26236
3779,206624129,0.01,J,342.189638,-33.510007,12.813,1366.890808,0.125167,0.021178256,23290,2,1,1,,,4897.6665,,15.29824,0.28091
3780,206624154,0.01,J,342.14499,-33.416304,11.736,1366.699942,13.730658,7.150926686,5810,2,1,1,0.8831822,,5524.3335,,12.05502,0.0723
3781,206626105,0.01,J,342.277492,-33.659141,12.821,1367.200261,13.986153,13.18838283,36020,2,1,1,1.1699495,,5570.3867,,17.28044,0.01101
3782,206627231,0.01,J,342.466813,-34.137734,13.031,1366.838151,13.163582,3.784793097,47220,2,1,1,0.9201711,,4985,,13.09576,0.18715
3783,206649914,0.01,J,342.596588,-32.896547,12.764,1354.779581,0.513858,7.997315934,21900,2,1,1,0.7233311,,4330,,101.93861,-1.68332
3784,206650253,0.01,J,342.611972,-34.158804,12.339,1366.839395,12.824994,3.315004449,49690,2,1,1,1.073178,1.09021,6159.2275,4.31277,26.15503,0.28494
3785,206650305,0.01,J,342.595999,-34.336065,12.558,1356.577098,12.362198,1.335117384,36510,2,1,1,1.4246861,1.01598,5663.5,4.35943,12.15045,0.2142
3786,206651071,0.01,J,342.632045,-34.455254,13.379,1366.703002,13.990039,11.95644693,28540,2,1,1,0.5523955,,3685.6667,,17.44475,0.30147
3787,206651079,0.01,J,342.650198,-34.406344,13.426,1354.207955,0.104308,0.053998165,59460,2,1,1,0.769089,,4931.9,,16.57134,0.25533
3788,206651080,0.01,J,342.691576,-34.406261,11.657,1367.008288,13.885885,17.24626917,13250,2,1,1,0.95498085,0.725903,4875.6475,4.54411,13.30987,0.02958
3789,206651618,0.01,J,342.7683,-32.219741,12.934,1354.219319,0.22804,0.789967046,2320,2,1,1,1.1183537,0.89894,5432,4.44951,12.93465,0.31778
3790,206651787,0.01,J,342.643092,-31.522429,10.587,1354.245906,0.187249,1.452003646,3380,2,1,1,1.7911248,1.73486,7156.207,4.10387,19.7253,-0.32562
3791,206660197,0.01,J,342.868098,-34.627559,12.878,1359.07556,0.271207,0.065740577,35130,2,1,1,1.2513846,0.960725,5798,4.40248,12.74561,-0.03066
3792,206661894,0.01,J,342.945145,-31.230948,11.892,1354.746734,0.999936,2.656629965,11100,2,1,1,0.6303929,,4389.545,,14.62672,0.38128
3793,206662747,0.01,J,343.112512,-31.833836,6.017,1356.528468,2.428054,9.574885266,110,2,1,1,0.407039,0.402298,3403,,11.79804,0.24568
3794,206662920,0.01,J,343.053076,-32.471384,12.233,1354.61316,0.50756,2.265138768,4510,2,1,1,1.5435984,1.55606,7544.3335,4.1648,11.57307,-0.01356
3795,206663039,0.01,J,343.13117,-32.875568,4.491,1356.456533,2.443132,6.3695383,400,2,1,1,,,9500,3.8046,9.93889,0.20885
3796,206663473,0.01,J,343.095993,-34.187004,11.377,1354.267189,0.105543,0.744002159,2270,2,1,1,1.0974656,,6293.25,,21.09892,0.62544
3797,206663623,0.01,J,343.106959,-34.742323,11.152,1366.980938,0.138818,0.037380911,11120,2,1,1,0.6488785,0.733705,4952.4136,4.61555,20.75718,0.26096
3798,206663630,0.01,J,343.091624,-34.768345,12.447,1366.84309,0.104027,0.031183134,12410,2,1,1,1.3414494,1.03521,5817,4.34568,13.23181,0.2028
3799,206663641,0.01,J,343.122185,-34.817198,11.659,1367.000881,13.578863,2.281248984,8360,2,1,1,0.785992,0.866684,5201.2354,4.47161,9.24959,0.27485
3800,206663644,0.01,J,343.127797,-34.820838,12.999,1366.682433,13.986153,10.01296666,20360,2,1,1,1.0385509,0.995062,5829.5,4.37542,12.80174,0.20001
3801,206663665,0.01,J,343.175563,-34.917124,12.399,1366.862836,13.990039,4.452190011,18020,2,1,1,0.9526118,0.921858,5432.5,4.43257,12.85745,0.1701
3802,206664045,0.01,J,343.283535,-35.478955,12.982,1358.315784,7.199696,1.835058516,33370,2,1,1,0.9670181,0.948647,5580.5,4.41195,13.90825,0.23062
3803,206664055,0.01,J,343.226854,-35.432709,13.416,1365.682787,0.104318,0.136122472,45060,2,1,1,1.1654981,,5601,,21.76369,0.14336
3804,206664116,0.01,J,343.307747,-35.138047,13.091,1366.503442,0.146048,0.077533962,36280,2,1,1,0.5030117,,4487.2324,,16.70491,0.26376
3805,206664141,0.01,J,343.283646,-35.027852,13.248,1366.663355,0.104333,0.055964221,51650,2,1,1,1.1868483,1.01985,5794.25,4.35658,11.64047,0.27409
3806,206665686,0.01,J,343.403792,-30.478091,11.776,1354.936263,0.853107,1.646155267,1280,2,1,1,3.5659182,,4957.38,,12.47194,0.24994
3807,206666063,0.01,J,343.404177,-31.819096,11.679,1358.864026,0.104414,0.050594848,17670,2,1,1,,,5299.59,,18.04577,0.0302
3808,206666380,0.01,J,343.387322,-33.121383,12.212,1357.586223,3.044401,7.594440959,1680,2,1,1,1.3214365,1.01598,5930,4.35943,8.61501,0.20678
3809,206666908,0.01,J,343.368683,-34.966895,12.239,1358.821222,7.200725,4.270317954,5380,2,1,1,1.1173413,0.95392,5761.3335,4.40783,14.00304,0.24947
3810,206666950,0.01,J,343.383532,-35.133251,11.854,1354.268944,0.101269,0.029554345,3930,2,1,1,3.4924252,,5068.73,,11.64716,0.21153
3811,206667076,0.01,J,343.44792,-35.62356,12.963,1354.506682,0.554133,6.713698105,21230,2,1,1,,,3110,,18.40109,-0.20843
3812,206667115,0.01,J,343.336737,-35.822004,9.235,1365.559783,0.104318,0.059361115,3900,2,1,1,1.5112531,1.41686,6964,4.13574,18.69988,0.16948
3813,206667173,0.01,J,343.572875,-35.81947,13.011,1366.639582,0.145623,0.0837041,57930,2,1,1,,,5667,,16.88212,0.20703
3814,206667223,0.01,J,343.510703,-35.607767,12.672,1367.107771,4.789906,1.615156303,44240,2,1,1,0.901549,0.884357,5141.28,4.45981,22.48251,0.20042
3815,206668425,0.01,J,343.60119,-30.823366,13.494,1358.010732,0.166417,0.06510233,11110,2,1,1,1.0942873,1.00987,5866,4.36401,11.00387,0.2385
3816,206668885,0.01,J,343.729868,-30.728552,13.247,1354.332148,0.146037,0.05569267,13240,2,1,1,0.9538268,,4322.92,,9.70296,0.2113
3817,206668916,0.01,J,343.641388,-30.858347,11.934,1366.027352,0.145615,0.231178374,4120,2,1,1,1.3548387,1.13365,6340.75,4.2923,12.01935,0.1453
3818,206668918,0.01,J,343.615419,-30.862323,13.271,1354.304984,0.266365,4.001228484,24050,2,1,1,0.89386576,,4106.5366,,84.08781,-1.27994
3819,206668980,0.01,J,343.735909,-31.059219,12.569,1354.263278,0.104011,0.053794489,6130,2,1,1,2.9268706,0.946529,5487.74,4.4136,9.46477,0.26107
3820,206668996,0.01,J,343.666419,-31.121102,13.367,1365.996155,0.104316,0.182636453,9890,2,1,1,1.5804441,0.98177,5784,4.38588,13.96956,0.16054
3821,206669881,0.01,J,343.679897,-34.56714,11.194,1354.443943,0.317122,2.446228368,37510,2,1,1,1.2146823,1.13447,5913,4.35342,38.84291,0.35905
3822,206670069,0.01,J,343.630598,-35.181556,10.529,1367.060196,13.359132,5.601216865,1570,2,1,1,0.78386575,1.12201,6089.925,4.56343,10.2914,0.15281
3823,206670164,0.01,J,343.649008,-35.622293,12.406,1366.066569,0.198045,0.094823946,9060,2,1,1,2.5048845,,5000,,11.63797,0.16714
3824,206670282,0.01,J,343.781054,-35.688896,13.153,1366.879975,0.104015,0.027509887,29980,2,1,1,0.5450346,,3720.6667,,14.43946,0.16445
3825,206670300,0.01,J,343.826241,-35.600183,11.682,1366.486395,0.104012,0.108338899,4990,2,1,1,1.1052866,0.966952,5999,4.26767,18.6285,0.13672
3826,206670304,0.01,J,343.851271,-35.590229,13.366,1354.242385,0.104009,0.036469716,14080,2,1,1,0.7002108,,3867.0527,,8.916,0.02708
3827,206670322,0.01,J,343.827765,-35.508498,12.97,1354.33299,0.146036,0.033856986,11880,2,1,1,,,5033.683,,12.61919,0.22514
3828,206684297,0.01,J,343.838753,-30.825189,12.245,1366.932969,13.611895,3.743815601,6470,2,1,1,1.5950994,0.957591,5590,4.40495,8.67024,0.23279
3829,206684731,0.01,J,343.912881,-30.895324,13.224,1366.801901,0.104333,0.098256646,20640,2,1,1,,,4966.6665,,19.9428,0.24753
3830,206684736,0.01,J,343.938557,-30.912829,13.04,1366.607454,0.124825,0.073277268,22340,2,1,1,1.1352667,0.908798,5370,4.44232,18.02747,-0.24342
3831,206684786,0.01,J,343.996048,-31.155534,13.412,1354.282999,0.124825,0.093349128,11050,2,1,1,1.412946,0.998062,5836,4.37308,11.3675,0.2616
3832,206684922,0.01,J,343.900625,-31.762014,8.764,1356.531573,2.428054,8.260822441,200,2,1,1,0.862437,0.836916,5030,,9.28347,0.18823
3833,206686295,0.01,J,344.063679,-34.345546,12.959,1354.339988,1.330759,1.515468349,3270,2,1,1,0.51614344,0.609163,4084.5376,4.63347,8.33112,0.07568
3834,206687134,0.01,J,344.162146,-30.950077,12.603,1367.221858,13.17736,8.244810605,16380,2,1,1,1.0848179,1.0714,6112.5,4.32297,28.36686,0.18084
3835,206687196,0.01,J,344.041068,-30.691972,13.051,1366.509274,13.859135,5.860751009,17840,2,1,1,0.63133806,0.783415,4977.5,4.51749,12.78706,0.17122
3836,206687222,0.01,J,344.097653,-30.59297,12.767,1366.736204,0.125184,0.133546291,8960,2,1,1,1.1525311,0.967211,5748,4.39737,9.75178,0.25705
3837,206687259,0.01,J,344.062352,-30.424383,13.003,1366.750656,13.527796,5.707647688,10690,2,1,1,1.1996188,0.977463,5789.545,4.38928,11.54554,0.07008
3838,206687372,0.01,J,344.223201,-29.946901,13.133,1366.911099,13.341437,6.160541949,6510,2,1,1,0.5774414,,4851.95,,9.58787,0.17419
3839,206687532,0.01,J,344.225444,-30.641857,11.923,1365.658628,0.146039,0.117134961,9020,2,1,1,0.76628137,0.866131,5335,4.47197,14.8991,0.19347
3840,206687849,0.01,J,344.179731,-32.086103,12.291,1354.415928,0.899876,10.49917725,2280,2,1,1,0.64792776,0.621277,3934.9797,4.62119,29.98453,-0.68539
3841,206687851,0.01,J,344.17952,-32.08828,12.254,1355.436632,1.791599,5.803060825,2200,2,1,1,0.64792776,0.64332,3934.9797,4.59939,11.06772,0.17043
3842,206688085,0.01,J,344.203466,-33.140414,13.367,1354.555318,3.783392,14.96316402,5390,2,1,1,1.4458015,0.47,7380,5.59998,13.18542,0.30645
3843,206688143,0.01,J,344.245005,-33.399081,12.251,1354.653826,1.432349,4.538025396,1580,2,1,1,1.1227819,1.54759,7840,4.16671,8.78303,0.16316
3844,206690025,0.01,J,344.435008,-30.474913,10.938,1366.483619,0.104315,0.113210983,2250,2,1,1,1.4762491,1.17277,5889.6665,4.27626,14.55748,-0.01125
3845,206690047,0.01,J,344.341883,-30.349364,13.026,1367.047766,13.010543,9.492492173,10100,2,1,1,1.0762315,1.10434,6303.5,4.30571,16.60377,0.10389
3846,206690207,0.01,J,344.538189,-30.161062,13.104,1365.777466,0.104016,0.053597364,9580,2,1,1,1.8114216,0.968243,5442.6665,4.39656,8.13739,0.26021
3847,206690214,0.01,J,344.517686,-30.189928,13.428,1366.851674,13.306185,8.290285502,20080,2,1,1,0.9556267,0.987555,5764,4.38131,15.53965,0.16376
3848,206691030,0.01,J,344.571434,-33.597927,8.691,1356.481158,2.439463,7.09883733,220,2,1,1,1.2197613,1.00407,5792.25,4.23015,9.29613,0.18187
3849,207085716,0.01,J,23.151535,-49.727719,5.829,1355.443266,3.560793,9.715837348,330,2,2,2,3.287982,1.24869,6437.83,,10.03834,0.15695
3850,207085755,0.01,J,23.139333,-49.482051,11.35,1354.323686,0.181257,1.532042166,8750,2,2,2,1.458063,0.98956,6466.25,3.56,79.95043,-0.59225
3851,207086265,0.01,J,23.224164,-49.495161,13.434,1354.333989,0.181097,1.522388309,17890,2,2,2,1.7989765,0.994062,5802.5,4.3762,66.95506,-0.66452
3852,207086279,0.01,J,23.194575,-49.569073,11.313,1354.323004,0.181254,1.353010359,2400,2,2,2,1.923941,1.11382,6021.6665,4.30121,53.29215,-0.36333
3853,207088267,0.01,J,23.553806,-49.121475,9.759,1354.857665,0.929755,12.81343713,6000,2,2,2,1.7277378,1.48191,7072.11,4.16459,40.5844,-1.71561
3854,20879897,0.01,J,0.908398,-23.45047,12.06,1358.417242,2.610426,3.807254112,4810,2,1,2,2.6734824,0.89317,5473,4.45364,9.71902,0.19118
3855,20881305,0.01,J,1.140735,-20.903995,13.099,1356.508177,2.428757,6.02662047,18890,2,1,2,1.6623318,,5866.5,,8.17083,0.20472
3856,20891478,0.01,J,1.1677,-23.6042,13.493,1359.095358,2.919277,4.060130452,9010,2,1,2,0.3,0.292,3330,4.94957,8.43275,0.21011
3857,20892191,0.01,J,1.250643,-19.168546,12.333,1354.525659,0.35378,0.09399227,18610,2,1,2,1.0467985,1.10584,6251.495,4.30499,10.44576,0.20315
3858,20892361,0.01,J,1.23256,-18.181262,10.9239,1356.512771,2.435452,6.704312266,3240,2,1,3,0.70462584,,4307.63,0.1,9.86882,0.11726
3859,20892608,0.01,J,1.311581,-19.138114,13.132,1354.276912,0.104284,0.077136789,20830,2,1,2,0.9744375,1.02559,5892,4.35243,9.28206,0.18783
3860,20898043,0.01,J,1.604098,-18.038202,6.932,1354.305523,0.125051,0.260176109,880,2,1,3,3.0423617,1.4312,6817.675,,14.6342,0.24575
3861,209363698,0.01,J,338.623716,-24.254913,7.53,1356.493824,2.431806,8.001614462,180,2,1,4,,,3288,,10.23438,0.13415
3862,209364063,0.01,J,338.663364,-24.96488,13.452,1354.327554,0.124805,0.054305152,12190,2,1,4,0.72738564,,4852,,8.61542,0.19351
3863,209366972,0.01,J,338.9823,-24.0469,12.272,1354.305089,0.526775,3.71882079,5510,2,1,4,0.255,0.237,3234,5.0001,29.23258,-0.66315
3864,209369397,0.01,J,339.053517,-26.078652,12.932,1366.753309,13.741898,10.87039099,13960,2,1,4,,,4480.25,,19.32859,0.15127
3865,209369434,0.01,J,339.02686,-25.904058,12.661,1366.792721,13.719436,5.870821053,11570,2,1,4,0.603365,0.59277,4110.9126,4.65015,14.92799,0.22829
3866,209369845,0.01,J,339.140951,-24.382059,11.014,1354.505365,0.340279,4.735295342,1010,2,1,4,0.7932221,0.868342,5354,4.47054,13.28544,-1.67877
3867,209370263,0.01,J,339.288851,-24.766722,10.781,1355.753591,2.384934,12.33945772,2180,2,1,4,1.9449089,1.28917,6339.25,4.00049,13.03412,-0.11403
3868,209370751,0.01,J,339.261579,-26.531798,13.246,1359.831205,0.125184,0.017395569,31650,2,1,4,0.7327869,,4857.05,,12.04981,0.16507
3869,211435378,0.01,J,4.704569,-21.821788,11.015,1354.913398,0.999956,13.12190261,770,2,1,2,1.1432517,1.3525,6413.785,4.42,32.15666,-0.48161
3870,211437182,0.01,J,4.9395,-22.553,11.105,1354.275115,0.138262,1.46270135,1620,2,1,2,0.548,0.593,4026,4.73392,53.72433,-0.94415
3871,211437295,0.01,J,4.89274,-21.807224,6.062,1356.523601,2.439818,2.656669024,290,2,1,2,,,,,13.80323,0.40479
3872,211437441,0.01,J,4.886993,-20.945865,11.252,1354.201641,0.124815,0.049187095,37390,2,1,2,0.5876395,0.719419,4773.22,4.54718,14.00516,0.13346
3873,211437460,0.01,J,4.932091,-20.807359,13.157,1354.201452,0.124816,0.048768108,14380,2,1,2,0.71294636,,4589.23,,12.97196,0.22501
3874,211438715,0.01,J,5.058708,-22.700978,13.171,1355.428414,2.625943,2.307888784,6660,2,1,2,0.809447,0.889868,5205.08,4.45597,10.39383,0.1309
3875,211438840,0.01,J,5.096442,-23.382994,6.844,1356.488961,2.431337,10.42635108,250,2,1,2,,,3297.5,,16.27892,0.23328
3876,211439292,0.01,J,5.149713,-21.627825,12.157,1354.882738,0.986132,5.945665945,5710,2,1,2,2.12047,2.02678,9164,4.09237,32.2608,-0.20715
3877,211439475,0.01,J,5.160956,-20.492717,12.482,1367.272309,13.817306,12.48200155,16240,2,1,2,0.9849158,1.06384,6339.055,4.32736,15.03593,0.11139
3878,211440443,0.01,J,5.32986,-21.266168,13.06,1354.201496,0.124816,0.045682656,57950,2,1,2,1.1795585,1.07561,5983,4.3206,13.51347,0.16353
